audio_id,audio_path,processed_audio_path,success
9876,dev/d6c15a6f3969aef645e7aca5df5c3c8f.wav,processed/v1/audio/dev/d6c15a6f3969aef645e7aca5df5c3c8f.wav,True
6827,dev/9f1302cc71eb318d6c261534c5704d5d.wav,processed/v1/audio/dev/9f1302cc71eb318d6c261534c5704d5d.wav,True
6136,dev/862d785635792a411b9637ac934d9985.wav,processed/v1/audio/dev/862d785635792a411b9637ac934d9985.wav,True
237,dev/78da28fd1c24c3173163663ed27b6e0a.wav,processed/v1/audio/dev/78da28fd1c24c3173163663ed27b6e0a.wav,True
9840,dev/0817cb913f962ec154fb9a3585903ce2.wav,processed/v1/audio/dev/0817cb913f962ec154fb9a3585903ce2.wav,True
1877,dev/d5ad16a936230bf3681bf3d6f145ac2b.wav,processed/v1/audio/dev/d5ad16a936230bf3681bf3d6f145ac2b.wav,True
5561,dev/e24ee2e8189728f21c2ddfb93f498f73.wav,processed/v1/audio/dev/e24ee2e8189728f21c2ddfb93f498f73.wav,True
5604,dev/a94c00610f68b3347643d73a536c0562.wav,processed/v1/audio/dev/a94c00610f68b3347643d73a536c0562.wav,True
3464,dev/ac3191bdfd58acde9b4842314ca04efc.wav,processed/v1/audio/dev/ac3191bdfd58acde9b4842314ca04efc.wav,True
10186,dev/27b1710ea90ffc9e83c48285ec4f44a0.wav,processed/v1/audio/dev/27b1710ea90ffc9e83c48285ec4f44a0.wav,True
12267,dev/9c302922f1ed4aa7d86889de8f3a56ec.wav,processed/v1/audio/dev/9c302922f1ed4aa7d86889de8f3a56ec.wav,True
13788,dev/1fcbfaa838c762d70832435d062b79c3.wav,processed/v1/audio/dev/1fcbfaa838c762d70832435d062b79c3.wav,True
8063,dev/728ed386ef7e7c80da0f3d475ab02f18.wav,processed/v1/audio/dev/728ed386ef7e7c80da0f3d475ab02f18.wav,True
2464,dev/83e08c1f90b1b28e98504c7541da3cd0.wav,processed/v1/audio/dev/83e08c1f90b1b28e98504c7541da3cd0.wav,True
8707,dev/dac25805db5ead84209e36911409592c.wav,processed/v1/audio/dev/dac25805db5ead84209e36911409592c.wav,True
2115,dev/86f66e9aea7ec13f96827846089f0070.wav,processed/v1/audio/dev/86f66e9aea7ec13f96827846089f0070.wav,True
7738,dev/c29d4e9d2ed13ad0dd3782514b5a8d87.wav,processed/v1/audio/dev/c29d4e9d2ed13ad0dd3782514b5a8d87.wav,True
12783,dev/cf24a82ec9e236728ab63a86415b6753.wav,processed/v1/audio/dev/cf24a82ec9e236728ab63a86415b6753.wav,True
617,dev/87c12942c3f2b5289287c69be9212698.wav,processed/v1/audio/dev/87c12942c3f2b5289287c69be9212698.wav,True
15858,dev/446a5d565302f3c79b6223116c930aa7.wav,processed/v1/audio/dev/446a5d565302f3c79b6223116c930aa7.wav,True
13549,dev/a04e13d712444a0902704dd5a1e609c4.wav,processed/v1/audio/dev/a04e13d712444a0902704dd5a1e609c4.wav,True
8418,dev/5043df9aaff2b342ce75c485c8f62ee2.wav,processed/v1/audio/dev/5043df9aaff2b342ce75c485c8f62ee2.wav,True
6259,dev/c123ca71a35d5d46231de8d53d6909e4.wav,processed/v1/audio/dev/c123ca71a35d5d46231de8d53d6909e4.wav,True
14635,dev/9995cf376393f3b85f93397b4812c0df.wav,processed/v1/audio/dev/9995cf376393f3b85f93397b4812c0df.wav,True
835,dev/413d85fa63d54fad28e8b1591a9cba31.wav,processed/v1/audio/dev/413d85fa63d54fad28e8b1591a9cba31.wav,True
3151,dev/05ba7846b4ecb253d55905569dd216dd.wav,processed/v1/audio/dev/05ba7846b4ecb253d55905569dd216dd.wav,True
10751,dev/1b043f3db61e11a1a18e115c5027d26d.wav,processed/v1/audio/dev/1b043f3db61e11a1a18e115c5027d26d.wav,True
13724,dev/d0872f61e9ce4a63d88177fcab57430a.wav,processed/v1/audio/dev/d0872f61e9ce4a63d88177fcab57430a.wav,True
9534,dev/6e9fd58ce5d41d0db83130c4f3305bfa.wav,processed/v1/audio/dev/6e9fd58ce5d41d0db83130c4f3305bfa.wav,True
7305,dev/ef1ed72aef58aa911988663ba0ce6009.wav,processed/v1/audio/dev/ef1ed72aef58aa911988663ba0ce6009.wav,True
11,dev/7bb2713815e67b402d4f3314d7b9545f.wav,processed/v1/audio/dev/7bb2713815e67b402d4f3314d7b9545f.wav,True
16184,dev/9a1f5f5801d298ea511af5c67ea11497.wav,processed/v1/audio/dev/9a1f5f5801d298ea511af5c67ea11497.wav,True
9253,dev/97b758b700222cbcf17d6fe406772464.wav,processed/v1/audio/dev/97b758b700222cbcf17d6fe406772464.wav,True
7341,dev/f2788df3acd6d4e14eec428e2c351bf4.wav,processed/v1/audio/dev/f2788df3acd6d4e14eec428e2c351bf4.wav,True
3194,dev/1dfe14a9b7ee079a50288eb0c00bc5d1.wav,processed/v1/audio/dev/1dfe14a9b7ee079a50288eb0c00bc5d1.wav,True
6115,dev/a54632dd9fe659f545afaadb79d7bb69.wav,processed/v1/audio/dev/a54632dd9fe659f545afaadb79d7bb69.wav,True
17076,dev/b48fdd540077702204aa243f692fe5c7.wav,processed/v1/audio/dev/b48fdd540077702204aa243f692fe5c7.wav,True
3588,dev/d7e20f5968cfd26331718ee7d3b593a8.wav,processed/v1/audio/dev/d7e20f5968cfd26331718ee7d3b593a8.wav,True
16445,dev/6cfc241c359dfe9a3a60006b7161b15e.wav,processed/v1/audio/dev/6cfc241c359dfe9a3a60006b7161b15e.wav,True
11370,dev/df5c87e634f061ad26f1672402998831.wav,processed/v1/audio/dev/df5c87e634f061ad26f1672402998831.wav,True
9500,dev/7c6d0870f307bfc0b6764dd4b085412c.wav,processed/v1/audio/dev/7c6d0870f307bfc0b6764dd4b085412c.wav,True
14212,dev/27fca3c27239e84f9c4290b61ee85c38.wav,processed/v1/audio/dev/27fca3c27239e84f9c4290b61ee85c38.wav,True
13643,dev/6a41f026fec0c1ced2a168751fc3e727.wav,processed/v1/audio/dev/6a41f026fec0c1ced2a168751fc3e727.wav,True
2757,dev/30e776e43901b47e9b7d82d55523f7af.wav,processed/v1/audio/dev/30e776e43901b47e9b7d82d55523f7af.wav,True
4175,dev/6aae921bad3b7d25901a1220eee11b1e.wav,processed/v1/audio/dev/6aae921bad3b7d25901a1220eee11b1e.wav,True
538,dev/2f0ce8bd0d89b1fcf51987467c1e9388.wav,processed/v1/audio/dev/2f0ce8bd0d89b1fcf51987467c1e9388.wav,True
14175,dev/25a0ddaecd68bdc6014947a70caa8ee5.wav,processed/v1/audio/dev/25a0ddaecd68bdc6014947a70caa8ee5.wav,True
14390,dev/8c0c147f9bbe43d6e9e90403d4abe2fb.wav,processed/v1/audio/dev/8c0c147f9bbe43d6e9e90403d4abe2fb.wav,True
4287,dev/f75c91391a48b0fd98366304693931b0.wav,processed/v1/audio/dev/f75c91391a48b0fd98366304693931b0.wav,True
14827,dev/8823bdbb5c49dac42c8518e71aee7f8f.wav,processed/v1/audio/dev/8823bdbb5c49dac42c8518e71aee7f8f.wav,True
4941,dev/d786fbd9a4343a52737f793318f64525.wav,processed/v1/audio/dev/d786fbd9a4343a52737f793318f64525.wav,True
9249,dev/07bebebc4d954e955ef06c127495ebfc.wav,processed/v1/audio/dev/07bebebc4d954e955ef06c127495ebfc.wav,True
14920,dev/42e06bb79fb0a64d8d77519123d3f9f7.wav,processed/v1/audio/dev/42e06bb79fb0a64d8d77519123d3f9f7.wav,True
8447,dev/37fcafcaf4f0292da0a27ea3443cb805.wav,processed/v1/audio/dev/37fcafcaf4f0292da0a27ea3443cb805.wav,True
11933,dev/b26757c80825887b6ec836fe6d4e5d57.wav,processed/v1/audio/dev/b26757c80825887b6ec836fe6d4e5d57.wav,True
12692,dev/7e597d9361bf3f320c5d4e9a13c48933.wav,processed/v1/audio/dev/7e597d9361bf3f320c5d4e9a13c48933.wav,True
6236,dev/d6b3a485adca2dfc275faf09ca5dcaf2.wav,processed/v1/audio/dev/d6b3a485adca2dfc275faf09ca5dcaf2.wav,True
5456,dev/6fdefe552309a63595342c970b6a9f35.wav,processed/v1/audio/dev/6fdefe552309a63595342c970b6a9f35.wav,True
4156,dev/2ad069f738aeb5a71bddc85dae747c06.wav,processed/v1/audio/dev/2ad069f738aeb5a71bddc85dae747c06.wav,True
10626,dev/dadf3c7cc64d7b97753ad5e7db44c162.wav,processed/v1/audio/dev/dadf3c7cc64d7b97753ad5e7db44c162.wav,True
1664,dev/02f79e04fb75787762c2121ec862693c.wav,processed/v1/audio/dev/02f79e04fb75787762c2121ec862693c.wav,True
11419,dev/d2f9662f19a41f168ba59e5504fe2be0.wav,processed/v1/audio/dev/d2f9662f19a41f168ba59e5504fe2be0.wav,True
7571,dev/e10ffb0d0288aefb3a40a566ca62e39f.wav,processed/v1/audio/dev/e10ffb0d0288aefb3a40a566ca62e39f.wav,True
12674,dev/061db8d10785608cacb2d05f014cb8c1.wav,processed/v1/audio/dev/061db8d10785608cacb2d05f014cb8c1.wav,True
12205,dev/a41868b2ba67bb4602e9821a84457e51.wav,processed/v1/audio/dev/a41868b2ba67bb4602e9821a84457e51.wav,True
6927,dev/e7dbd8229e10e0bd781f5eee540c0733.wav,processed/v1/audio/dev/e7dbd8229e10e0bd781f5eee540c0733.wav,True
15375,dev/2ddd3a649163f1f6d273ad4d863232bc.wav,processed/v1/audio/dev/2ddd3a649163f1f6d273ad4d863232bc.wav,True
10039,dev/8859b68d413863e450c557d791b80803.wav,processed/v1/audio/dev/8859b68d413863e450c557d791b80803.wav,True
10730,dev/e7fdf5d1569b8551d11f9b14e98994d5.wav,processed/v1/audio/dev/e7fdf5d1569b8551d11f9b14e98994d5.wav,True
12095,dev/eb1bb3c8450e80dc517e1003705fdd31.wav,processed/v1/audio/dev/eb1bb3c8450e80dc517e1003705fdd31.wav,True
3613,dev/35ac2f399f375adcfc046eaea8fd8d1f.wav,processed/v1/audio/dev/35ac2f399f375adcfc046eaea8fd8d1f.wav,True
10988,dev/6d10659ee06aa6479c1485da84300895.wav,processed/v1/audio/dev/6d10659ee06aa6479c1485da84300895.wav,True
14320,dev/0ee6bc813e7b21a992a9c3ce45a52109.wav,processed/v1/audio/dev/0ee6bc813e7b21a992a9c3ce45a52109.wav,True
476,dev/d8b7723da5185d137615322db3b6f43f.wav,processed/v1/audio/dev/d8b7723da5185d137615322db3b6f43f.wav,True
11065,dev/efc34ade35378086f2d5fbce7ba56929.wav,processed/v1/audio/dev/efc34ade35378086f2d5fbce7ba56929.wav,True
2919,dev/2937c74cdcefde5d5d86416e6fb4a8e4.wav,processed/v1/audio/dev/2937c74cdcefde5d5d86416e6fb4a8e4.wav,True
7223,dev/3a91a5fe431e30d3cae0bcd031191e23.wav,processed/v1/audio/dev/3a91a5fe431e30d3cae0bcd031191e23.wav,True
8655,dev/9ed8df1a384d99c118e3bdba4f9260a9.wav,processed/v1/audio/dev/9ed8df1a384d99c118e3bdba4f9260a9.wav,True
13228,dev/64b4e9f8e7c0ed639696d261dfe9121d.wav,processed/v1/audio/dev/64b4e9f8e7c0ed639696d261dfe9121d.wav,True
10854,dev/5c437ec638bfbccc0a9eaccfdcdd9692.wav,processed/v1/audio/dev/5c437ec638bfbccc0a9eaccfdcdd9692.wav,True
3898,dev/bf174479dbe2c29ba16376468a71f7c0.wav,processed/v1/audio/dev/bf174479dbe2c29ba16376468a71f7c0.wav,True
4302,dev/087747536cc6f49289ff6ac1a5eff34e.wav,processed/v1/audio/dev/087747536cc6f49289ff6ac1a5eff34e.wav,True
13804,dev/687658cb06d57d5b3de7f4f8a1fb0899.wav,processed/v1/audio/dev/687658cb06d57d5b3de7f4f8a1fb0899.wav,True
13455,dev/56ac0ba1ab915e637febccce4d1f7684.wav,processed/v1/audio/dev/56ac0ba1ab915e637febccce4d1f7684.wav,True
10967,dev/ca131b40ad482ab48a67c6043eb9cf57.wav,processed/v1/audio/dev/ca131b40ad482ab48a67c6043eb9cf57.wav,True
5770,dev/16581e716141b0eb9e8c8923f81d875a.wav,processed/v1/audio/dev/16581e716141b0eb9e8c8923f81d875a.wav,True
8984,dev/6a26adebf5cb007a71cc2d0ffdfad58c.wav,processed/v1/audio/dev/6a26adebf5cb007a71cc2d0ffdfad58c.wav,True
13795,dev/1fbd032167d9586076899e144901d237.wav,processed/v1/audio/dev/1fbd032167d9586076899e144901d237.wav,True
9709,dev/8dc7ae504903ed6d4f3d8428987c2f30.wav,processed/v1/audio/dev/8dc7ae504903ed6d4f3d8428987c2f30.wav,True
11711,dev/a4a1d782c1a5a7db6dc97a53412402bf.wav,processed/v1/audio/dev/a4a1d782c1a5a7db6dc97a53412402bf.wav,True
4827,dev/176c18bdbd4e9cdb13c1cc3db91f953d.wav,processed/v1/audio/dev/176c18bdbd4e9cdb13c1cc3db91f953d.wav,True
12654,dev/53550c66355cbbdaac63da2a28eab1cd.wav,processed/v1/audio/dev/53550c66355cbbdaac63da2a28eab1cd.wav,True
6170,dev/5c84514e36a945ae7a060694e2af1f4e.wav,processed/v1/audio/dev/5c84514e36a945ae7a060694e2af1f4e.wav,True
2641,dev/44a0c5e9d9aad4c4db64b634ebd66e5e.wav,processed/v1/audio/dev/44a0c5e9d9aad4c4db64b634ebd66e5e.wav,True
4786,dev/6f8060130c5f89ff68371bf094c3cf32.wav,processed/v1/audio/dev/6f8060130c5f89ff68371bf094c3cf32.wav,True
14452,dev/f03a518699fddfd46adfbf008be996a5.wav,processed/v1/audio/dev/f03a518699fddfd46adfbf008be996a5.wav,True
10616,dev/947b5ff19bfbc09cd4aa90c1038ded67.wav,processed/v1/audio/dev/947b5ff19bfbc09cd4aa90c1038ded67.wav,True
2821,dev/41057312d582c7598e69f4ca398e257c.wav,processed/v1/audio/dev/41057312d582c7598e69f4ca398e257c.wav,True
7310,dev/8d74d72b80f84c9b26566fbb745e89e6.wav,processed/v1/audio/dev/8d74d72b80f84c9b26566fbb745e89e6.wav,True
16843,dev/156d2d41588efa0b6e0e5aa0a72efe1f.wav,processed/v1/audio/dev/156d2d41588efa0b6e0e5aa0a72efe1f.wav,True
8385,dev/aa68fab920677bb5f1d6fc676359e778.wav,processed/v1/audio/dev/aa68fab920677bb5f1d6fc676359e778.wav,True
6873,dev/d61a3d666153e2179fec619604d1d20a.wav,processed/v1/audio/dev/d61a3d666153e2179fec619604d1d20a.wav,True
6009,dev/2dfc2bb87066c5b137920ca95db40222.wav,processed/v1/audio/dev/2dfc2bb87066c5b137920ca95db40222.wav,True
13658,dev/1e2f7dbac4b3c8c7ab66a5389067442a.wav,processed/v1/audio/dev/1e2f7dbac4b3c8c7ab66a5389067442a.wav,True
8057,dev/be44efd34860ad14afc8bcca2cfc6d9d.wav,processed/v1/audio/dev/be44efd34860ad14afc8bcca2cfc6d9d.wav,True
15861,dev/1ad3c28ba7717dec6f31b4f2f6d3934e.wav,processed/v1/audio/dev/1ad3c28ba7717dec6f31b4f2f6d3934e.wav,True
14007,dev/9d48838d318de8e266d5262ccd44d032.wav,processed/v1/audio/dev/9d48838d318de8e266d5262ccd44d032.wav,True
14924,dev/2732cd6c935b3083d95d726fd6f420ea.wav,processed/v1/audio/dev/2732cd6c935b3083d95d726fd6f420ea.wav,True
9743,dev/e2204f67c763405ac92d5e5726cd68cc.wav,processed/v1/audio/dev/e2204f67c763405ac92d5e5726cd68cc.wav,True
13319,dev/a31e5fd6b90ee4b5dadd092678eb9474.wav,processed/v1/audio/dev/a31e5fd6b90ee4b5dadd092678eb9474.wav,True
15242,dev/76c03302eddfcf77fcea504ce878503c.wav,processed/v1/audio/dev/76c03302eddfcf77fcea504ce878503c.wav,True
444,dev/0c8949a937e89b35b23369a88c4a40f1.wav,processed/v1/audio/dev/0c8949a937e89b35b23369a88c4a40f1.wav,True
9775,dev/d1d67acbb208fa7240c34dfac0a49d23.wav,processed/v1/audio/dev/d1d67acbb208fa7240c34dfac0a49d23.wav,True
2154,dev/f8e53c0e8edca158c6f4349b5fa2ecae.wav,processed/v1/audio/dev/f8e53c0e8edca158c6f4349b5fa2ecae.wav,True
10242,dev/246348a7c24c6748802186ad9b92923d.wav,processed/v1/audio/dev/246348a7c24c6748802186ad9b92923d.wav,True
4836,dev/d32e0236234a98cd39e6f2bcf60dc874.wav,processed/v1/audio/dev/d32e0236234a98cd39e6f2bcf60dc874.wav,True
15478,dev/fe65adb19f34949e799bbf10fab611af.wav,processed/v1/audio/dev/fe65adb19f34949e799bbf10fab611af.wav,True
12039,dev/3ab9d16136930f8997b5b01c93e0e24d.wav,processed/v1/audio/dev/3ab9d16136930f8997b5b01c93e0e24d.wav,True
3004,dev/b61c1c702010a50aef5683fb8802ffe1.wav,processed/v1/audio/dev/b61c1c702010a50aef5683fb8802ffe1.wav,True
9765,dev/90313b71d56dcc103554554ff7ca6215.wav,processed/v1/audio/dev/90313b71d56dcc103554554ff7ca6215.wav,True
14087,dev/0b25223e5bf92ecd533f57fff56b5a10.wav,processed/v1/audio/dev/0b25223e5bf92ecd533f57fff56b5a10.wav,True
7136,dev/2988956b2806dedf5e40e2311f19b8aa.wav,processed/v1/audio/dev/2988956b2806dedf5e40e2311f19b8aa.wav,True
13480,dev/15297cd56c4729c8046c8161c094fa5f.wav,processed/v1/audio/dev/15297cd56c4729c8046c8161c094fa5f.wav,True
16586,dev/ee29f60fd057defdd79f9689d62d0bea.wav,processed/v1/audio/dev/ee29f60fd057defdd79f9689d62d0bea.wav,True
8263,dev/59ad202007f5b5d5734306b9f3c0a355.wav,processed/v1/audio/dev/59ad202007f5b5d5734306b9f3c0a355.wav,True
9082,dev/d16d3476b6c70918946a9fb10e3f9276.wav,processed/v1/audio/dev/d16d3476b6c70918946a9fb10e3f9276.wav,True
7112,dev/95a625be861590c83510afc146092265.wav,processed/v1/audio/dev/95a625be861590c83510afc146092265.wav,True
7229,dev/2b8d47a618002b24ad1c81f63e3ca3f1.wav,processed/v1/audio/dev/2b8d47a618002b24ad1c81f63e3ca3f1.wav,True
11109,dev/5b1931ff31da632b16fd6ba90a401fb7.wav,processed/v1/audio/dev/5b1931ff31da632b16fd6ba90a401fb7.wav,True
12527,dev/236600464274ded0d3124ea4fffbf2c4.wav,processed/v1/audio/dev/236600464274ded0d3124ea4fffbf2c4.wav,True
115,dev/819eb35d06bd2625786fc033e781efd2.wav,processed/v1/audio/dev/819eb35d06bd2625786fc033e781efd2.wav,True
10870,dev/9b922c558951b3a4fad7a4ee7b857122.wav,processed/v1/audio/dev/9b922c558951b3a4fad7a4ee7b857122.wav,True
9190,dev/eafe88da09a0d074c5780b3b5f85cc62.wav,processed/v1/audio/dev/eafe88da09a0d074c5780b3b5f85cc62.wav,True
1357,dev/46c4536b09351a9180c0867fafe2ca44.wav,processed/v1/audio/dev/46c4536b09351a9180c0867fafe2ca44.wav,True
4532,dev/066aa90421084d1156f33dd9a60570ee.wav,processed/v1/audio/dev/066aa90421084d1156f33dd9a60570ee.wav,True
2092,dev/13adfdb14cd986469f08b9bf3e9bcd49.wav,processed/v1/audio/dev/13adfdb14cd986469f08b9bf3e9bcd49.wav,True
9447,dev/cb0312a623f9c95281addae3353949c1.wav,processed/v1/audio/dev/cb0312a623f9c95281addae3353949c1.wav,True
5242,dev/92f835cc9321367fddf5cd89afa4a336.wav,processed/v1/audio/dev/92f835cc9321367fddf5cd89afa4a336.wav,True
12888,dev/3125b33aa23f9bca9151b1238375682d.wav,processed/v1/audio/dev/3125b33aa23f9bca9151b1238375682d.wav,True
1544,dev/e3574ede319ccada5bcab08b07ae6ae2.wav,processed/v1/audio/dev/e3574ede319ccada5bcab08b07ae6ae2.wav,True
4908,dev/77d4f05aca6cc3bd5ea5df5f61398cda.wav,processed/v1/audio/dev/77d4f05aca6cc3bd5ea5df5f61398cda.wav,True
3609,dev/99e3ddd2e8cb8b44a83a59ef2c3db8cc.wav,processed/v1/audio/dev/99e3ddd2e8cb8b44a83a59ef2c3db8cc.wav,True
2282,dev/e84113e2d66c2e9ab6525f2bc708374b.wav,processed/v1/audio/dev/e84113e2d66c2e9ab6525f2bc708374b.wav,True
14492,dev/518d1e9e0ad252236612963507d39ad3.wav,processed/v1/audio/dev/518d1e9e0ad252236612963507d39ad3.wav,True
15460,dev/e1bb228c6291309786a5a6d679ff6a3c.wav,processed/v1/audio/dev/e1bb228c6291309786a5a6d679ff6a3c.wav,True
16768,dev/42cf0f831051370d99d585ed2bf06cd5.wav,processed/v1/audio/dev/42cf0f831051370d99d585ed2bf06cd5.wav,True
4619,dev/e5b82a963a818b381e9bfe96668249f0.wav,processed/v1/audio/dev/e5b82a963a818b381e9bfe96668249f0.wav,True
2741,dev/89f04651d267cf0b0917e152b650dc7d.wav,processed/v1/audio/dev/89f04651d267cf0b0917e152b650dc7d.wav,True
16081,dev/f841187fb78a1c9d93e99caf7fad8c7e.wav,processed/v1/audio/dev/f841187fb78a1c9d93e99caf7fad8c7e.wav,True
8160,dev/a58045cb531b4781ec99b683d9b1abee.wav,processed/v1/audio/dev/a58045cb531b4781ec99b683d9b1abee.wav,True
12217,dev/a25ce07fe76dc6dd5f2be9cd858c33a3.wav,processed/v1/audio/dev/a25ce07fe76dc6dd5f2be9cd858c33a3.wav,True
8677,dev/79cbef7c60e88738d26bdc55af6cf747.wav,processed/v1/audio/dev/79cbef7c60e88738d26bdc55af6cf747.wav,True
16442,dev/6a9109e3098002a04a75bb08afefedc8.wav,processed/v1/audio/dev/6a9109e3098002a04a75bb08afefedc8.wav,True
8132,dev/c22c468d531a422d17c183069fff5737.wav,processed/v1/audio/dev/c22c468d531a422d17c183069fff5737.wav,True
7517,dev/2911e404dd2a1a2739286360f941015f.wav,processed/v1/audio/dev/2911e404dd2a1a2739286360f941015f.wav,True
1277,dev/b8ac64b040c6bd46caf69db855b16f52.wav,processed/v1/audio/dev/b8ac64b040c6bd46caf69db855b16f52.wav,True
3875,dev/08d2e376d8c5edef3b09b6133951acab.wav,processed/v1/audio/dev/08d2e376d8c5edef3b09b6133951acab.wav,True
11061,dev/0c90719cdce2da96f64f73c067b65d6d.wav,processed/v1/audio/dev/0c90719cdce2da96f64f73c067b65d6d.wav,True
9907,dev/2478ef32da67acd332e645a1037da684.wav,processed/v1/audio/dev/2478ef32da67acd332e645a1037da684.wav,True
8895,dev/d8b71137b98296937678d8ea6ac514cf.wav,processed/v1/audio/dev/d8b71137b98296937678d8ea6ac514cf.wav,True
8699,dev/aefdcd134c4655820c52c59111761279.wav,processed/v1/audio/dev/aefdcd134c4655820c52c59111761279.wav,True
13075,dev/c0512e66d8873800b6ff05e9eb5a99d4.wav,processed/v1/audio/dev/c0512e66d8873800b6ff05e9eb5a99d4.wav,True
9889,dev/f321f1f42cb6da327eda0bb24251e7ce.wav,processed/v1/audio/dev/f321f1f42cb6da327eda0bb24251e7ce.wav,True
251,dev/bbe4f6f2e3a861d35cf17ecff685e9df.wav,processed/v1/audio/dev/bbe4f6f2e3a861d35cf17ecff685e9df.wav,True
2006,dev/65c27ca786f8b4a1dba9166c3f7f014b.wav,processed/v1/audio/dev/65c27ca786f8b4a1dba9166c3f7f014b.wav,True
3868,dev/be3fbd537f2eebe4f3e2a5f18d720966.wav,processed/v1/audio/dev/be3fbd537f2eebe4f3e2a5f18d720966.wav,True
9838,dev/e2a86c64fc1f8e55dd8c892bc7952af0.wav,processed/v1/audio/dev/e2a86c64fc1f8e55dd8c892bc7952af0.wav,True
5746,dev/1a20e4f280f735ae1a661773ef268ecf.wav,processed/v1/audio/dev/1a20e4f280f735ae1a661773ef268ecf.wav,True
5408,dev/b783fc28d2d40402721e076d771cd9c0.wav,processed/v1/audio/dev/b783fc28d2d40402721e076d771cd9c0.wav,True
12125,dev/8c1eab70583720d074d4930aee30573e.wav,processed/v1/audio/dev/8c1eab70583720d074d4930aee30573e.wav,True
1215,dev/c08ddd1c0872b2bed2a6482576178ead.wav,processed/v1/audio/dev/c08ddd1c0872b2bed2a6482576178ead.wav,True
10916,dev/44af0916e04aa8820f465a0cfd436fc7.wav,processed/v1/audio/dev/44af0916e04aa8820f465a0cfd436fc7.wav,True
6570,dev/10e852019d0c41a2ea614f864373c828.wav,processed/v1/audio/dev/10e852019d0c41a2ea614f864373c828.wav,True
4161,dev/4d4900076234807185292406720266cb.wav,processed/v1/audio/dev/4d4900076234807185292406720266cb.wav,True
15609,dev/debe0dee2a1e536c6d4823e9c0a04c6c.wav,processed/v1/audio/dev/debe0dee2a1e536c6d4823e9c0a04c6c.wav,True
1732,dev/fcdf001d2662697eec622fa77a6a88ad.wav,processed/v1/audio/dev/fcdf001d2662697eec622fa77a6a88ad.wav,True
1227,dev/f6c2fad1463af8179337b38bac7aa4c5.wav,processed/v1/audio/dev/f6c2fad1463af8179337b38bac7aa4c5.wav,True
5186,dev/cf6877a4e60c39e51aa8d9f8be70e652.wav,processed/v1/audio/dev/cf6877a4e60c39e51aa8d9f8be70e652.wav,True
12617,dev/e322355ce2c9ecdf62a60c6df660c5dc.wav,processed/v1/audio/dev/e322355ce2c9ecdf62a60c6df660c5dc.wav,True
14088,dev/2d4b7c0046d986ef0540b35eba5b329a.wav,processed/v1/audio/dev/2d4b7c0046d986ef0540b35eba5b329a.wav,True
67,dev/b05203d010d3c6b7417b94c1f38e040f.wav,processed/v1/audio/dev/b05203d010d3c6b7417b94c1f38e040f.wav,True
2649,dev/84d24c4f25c0cb1200e63cd327abe49f.wav,processed/v1/audio/dev/84d24c4f25c0cb1200e63cd327abe49f.wav,True
2122,dev/7b308eeb4af1541e6ed9d5940ff8f96a.wav,processed/v1/audio/dev/7b308eeb4af1541e6ed9d5940ff8f96a.wav,True
5882,dev/8abbe60e8d4154e527e4b49fd2a1df70.wav,processed/v1/audio/dev/8abbe60e8d4154e527e4b49fd2a1df70.wav,True
11196,dev/d2444be3bdf4eeeef71dfc0207b2443e.wav,processed/v1/audio/dev/d2444be3bdf4eeeef71dfc0207b2443e.wav,True
2901,dev/074e1bff41621a92511e916c88deef0c.wav,processed/v1/audio/dev/074e1bff41621a92511e916c88deef0c.wav,True
9934,dev/683c7b9a15ca40ffc3742f0c7543e361.wav,processed/v1/audio/dev/683c7b9a15ca40ffc3742f0c7543e361.wav,True
4681,dev/7fd397ad234565bbd1876aba2bc69c6c.wav,processed/v1/audio/dev/7fd397ad234565bbd1876aba2bc69c6c.wav,True
13353,dev/606e308ee766fe4c6056fd15bc6d982b.wav,processed/v1/audio/dev/606e308ee766fe4c6056fd15bc6d982b.wav,True
11063,dev/6c12b654e330085710f07c49b31614ff.wav,processed/v1/audio/dev/6c12b654e330085710f07c49b31614ff.wav,True
4094,dev/eaf133f7b3dae2b7ff3abd9b205bb380.wav,processed/v1/audio/dev/eaf133f7b3dae2b7ff3abd9b205bb380.wav,True
5126,dev/1802a28653e83e78c27fc204e7b0edbd.wav,processed/v1/audio/dev/1802a28653e83e78c27fc204e7b0edbd.wav,True
7731,dev/7f390002e3947aed8abdb5349479c7cf.wav,processed/v1/audio/dev/7f390002e3947aed8abdb5349479c7cf.wav,True
2769,dev/3af7222db462f9a5a2471d0d1b8546c8.wav,processed/v1/audio/dev/3af7222db462f9a5a2471d0d1b8546c8.wav,True
6751,dev/b56cfe4eb999eb242b0673d9886175ab.wav,processed/v1/audio/dev/b56cfe4eb999eb242b0673d9886175ab.wav,True
7631,dev/3ef7d9d5c2af685bed1cfaf157ad656c.wav,processed/v1/audio/dev/3ef7d9d5c2af685bed1cfaf157ad656c.wav,True
16085,dev/925c61211c736f91be9b0bff1a2c1fcb.wav,processed/v1/audio/dev/925c61211c736f91be9b0bff1a2c1fcb.wav,True
5181,dev/1889a68f0b52cdd40c0d78e36c423e17.wav,processed/v1/audio/dev/1889a68f0b52cdd40c0d78e36c423e17.wav,True
9127,dev/82390e3d2edb45efaaa7303a876daa7c.wav,processed/v1/audio/dev/82390e3d2edb45efaaa7303a876daa7c.wav,True
